rotulo,arquivo,status,destino
Apagar,Apagar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apagar\public\public_0000.npy
Apagar,Apagar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apagar\public\public_0001.npy
Apagar,Apagar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apagar\public\public_0002.npy
Apagar o quadro,Apagar o quadro_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apagar o quadro\public\public_0000.npy
Apagar o quadro,Apagar o quadro_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apagar o quadro\public\public_0001.npy
Apagar o quadro,Apagar o quadro_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apagar o quadro\public\public_0002.npy
Apaixonar-se,Apaixonar-se_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apaixonar-se\public\public_0000.npy
Apaixonar-se,Apaixonar-se_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apaixonar-se\public\public_0001.npy
Apaixonar-se,Apaixonar-se_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apaixonar-se\public\public_0002.npy
Aparelho auditivo,Aparelho auditivo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aparelho auditivo\public\public_0000.npy
Aparelho auditivo,Aparelho auditivo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aparelho auditivo\public\public_0001.npy
Aparelho auditivo,Aparelho auditivo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aparelho auditivo\public\public_0002.npy
Apito,Apito_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apito\public\public_0000.npy
Apito,Apito_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apito\public\public_0001.npy
Apito,Apito_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apito\public\public_0002.npy
Aplauso,Aplauso_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aplauso\public\public_0000.npy
Aplauso,Aplauso_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aplauso\public\public_0001.npy
Aplauso,Aplauso_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aplauso\public\public_0002.npy
Apoio,Apoio_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apoio\public\public_0000.npy
Apoio,Apoio_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apoio\public\public_0001.npy
Apoio,Apoio_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apoio\public\public_0002.npy
Apontar para,Apontar para_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apontar para\public\public_0000.npy
Apontar para,Apontar para_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apontar para\public\public_0001.npy
Apontar para,Apontar para_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Apontar para\public\public_0002.npy
Aposto,Aposto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aposto\public\public_0000.npy
Aposto,Aposto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aposto\public\public_0001.npy
Aposto,Aposto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aposto\public\public_0002.npy
Aprender,Aprender_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aprender\public\public_0000.npy
Aprender,Aprender_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aprender\public\public_0001.npy
Aprender,Aprender_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aprender\public\public_0002.npy
Aprovar,Aprovar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aprovar\public\public_0000.npy
Aprovar,Aprovar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aprovar\public\public_0001.npy
Aprovar,Aprovar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aprovar\public\public_0002.npy
Aqui,Aqui_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aqui\public\public_0000.npy
Aqui,Aqui_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aqui\public\public_0001.npy
Aqui,Aqui_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aqui\public\public_0002.npy
Ar,Ar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ar\public\public_0000.npy
Ar,Ar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ar\public\public_0001.npy
Ar,Ar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ar\public\public_0002.npy
Aranha,Aranha_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aranha\public\public_0000.npy
Aranha,Aranha_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aranha\public\public_0001.npy
Aranha,Aranha_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aranha\public\public_0002.npy
Argumentar,Argumentar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Argumentar\public\public_0000.npy
Argumentar,Argumentar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Argumentar\public\public_0001.npy
Argumentar,Argumentar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Argumentar\public\public_0002.npy
Arma de fogo,Arma de fogo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arma de fogo\public\public_0000.npy
Arma de fogo,Arma de fogo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arma de fogo\public\public_0001.npy
Arma de fogo,Arma de fogo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arma de fogo\public\public_0002.npy
Armazenado,Armazenado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Armazenado\public\public_0000.npy
Armazenado,Armazenado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Armazenado\public\public_0001.npy
Armazenado,Armazenado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Armazenado\public\public_0002.npy
Armário,Armário_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Armário\public\public_0000.npy
Armário,Armário_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Armário\public\public_0001.npy
Armário,Armário_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Armário\public\public_0002.npy
Arquivo,Arquivo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arquivo\public\public_0000.npy
Arquivo,Arquivo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arquivo\public\public_0001.npy
Arquivo,Arquivo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arquivo\public\public_0002.npy
Arrepios,Arrepios_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arrepios\public\public_0000.npy
Arrepios,Arrepios_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arrepios\public\public_0001.npy
Arrepios,Arrepios_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arrepios\public\public_0002.npy
Arte,Arte_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arte\public\public_0000.npy
Arte,Arte_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arte\public\public_0001.npy
Arte,Arte_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Arte\public\public_0002.npy
Artigo,Artigo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Artigo\public\public_0000.npy
Artigo,Artigo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Artigo\public\public_0001.npy
Artigo,Artigo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Artigo\public\public_0002.npy
Asno,Asno_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Asno\public\public_0000.npy
Asno,Asno_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Asno\public\public_0001.npy
Asno,Asno_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Asno\public\public_0002.npy
Aspirar,Aspirar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aspirar\public\public_0000.npy
Aspirar,Aspirar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aspirar\public\public_0001.npy
Aspirar,Aspirar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aspirar\public\public_0002.npy
Assalto,Assalto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assalto\public\public_0000.npy
Assalto,Assalto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assalto\public\public_0001.npy
Assalto,Assalto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assalto\public\public_0002.npy
Assim,Assim_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assim\public\public_0000.npy
Assim,Assim_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assim\public\public_0001.npy
Assim,Assim_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assim\public\public_0002.npy
Assinatura,Assinatura_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assinatura\public\public_0000.npy
Assinatura,Assinatura_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assinatura\public\public_0001.npy
Assinatura,Assinatura_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assinatura\public\public_0002.npy
Assistir,Assistir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assistir\public\public_0000.npy
Assistir,Assistir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assistir\public\public_0001.npy
Assistir,Assistir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assistir\public\public_0002.npy
Associação,Associação_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Associação\public\public_0000.npy
Associação,Associação_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Associação\public\public_0001.npy
Associação,Associação_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Associação\public\public_0002.npy
Assumir,Assumir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assumir\public\public_0000.npy
Assumir,Assumir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assumir\public\public_0001.npy
Assumir,Assumir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Assumir\public\public_0002.npy
Atitude,Atitude_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atitude\public\public_0000.npy
Atitude,Atitude_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atitude\public\public_0001.npy
Atitude,Atitude_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atitude\public\public_0002.npy
Atividade,Atividade_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atividade\public\public_0000.npy
Atividade,Atividade_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atividade\public\public_0001.npy
Atividade,Atividade_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atividade\public\public_0002.npy
Ato de remar,Ato de remar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ato de remar\public\public_0000.npy
Ato de remar,Ato de remar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ato de remar\public\public_0001.npy
Ato de remar,Ato de remar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ato de remar\public\public_0002.npy
Através,Através_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Através\public\public_0000.npy
Através,Através_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Através\public\public_0001.npy
Atrás,Atrás_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atrás\public\public_0000.npy
Atrás,Atrás_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atrás\public\public_0001.npy
Atrás,Atrás_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atrás\public\public_0002.npy
Até agora,Até agora_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Até agora\public\public_0000.npy
Até agora,Até agora_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Até agora\public\public_0001.npy
Até agora,Até agora_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Até agora\public\public_0002.npy
Atônito,Atônito_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atônito\public\public_0000.npy
Atônito,Atônito_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atônito\public\public_0001.npy
Atônito,Atônito_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Atônito\public\public_0002.npy
Audiência,Audiência_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Audiência\public\public_0000.npy
Audiência,Audiência_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Audiência\public\public_0001.npy
Audiência,Audiência_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Audiência\public\public_0002.npy
Aumentar,Aumentar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aumentar\public\public_0000.npy
Aumentar,Aumentar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aumentar\public\public_0001.npy
Aumentar,Aumentar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aumentar\public\public_0002.npy
Ausente,Ausente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ausente\public\public_0000.npy
Ausente,Ausente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ausente\public\public_0001.npy
Ausente,Ausente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ausente\public\public_0002.npy
Autoridade,Autoridade_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Autoridade\public\public_0000.npy
Autoridade,Autoridade_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Autoridade\public\public_0001.npy
Autoridade,Autoridade_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Autoridade\public\public_0002.npy
Avaliar,Avaliar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avaliar\public\public_0000.npy
Avaliar,Avaliar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avaliar\public\public_0001.npy
Avaliar,Avaliar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avaliar\public\public_0002.npy
Aviso,Aviso_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aviso\public\public_0000.npy
Aviso,Aviso_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aviso\public\public_0001.npy
Aviso,Aviso_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Aviso\public\public_0002.npy
Avião,Avião_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avião\public\public_0000.npy
Avião,Avião_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avião\public\public_0001.npy
Avião,Avião_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avião\public\public_0002.npy
Avó,Avó_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avó\public\public_0000.npy
Avó,Avó_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avó\public\public_0001.npy
Avó,Avó_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avó\public\public_0002.npy
Avô,Avô_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avô\public\public_0000.npy
Avô,Avô_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avô\public\public_0001.npy
Avô,Avô_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Avô\public\public_0002.npy
Azul,Azul_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Azul\public\public_0000.npy
Azul,Azul_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Azul\public\public_0001.npy
Azul,Azul_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Azul\public\public_0002.npy
Ação,Ação_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ação\public\public_0000.npy
Ação,Ação_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ação\public\public_0001.npy
Ação,Ação_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ação\public\public_0002.npy
Açúcar,Açúcar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Açúcar\public\public_0000.npy
Açúcar,Açúcar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Açúcar\public\public_0001.npy
Açúcar,Açúcar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Açúcar\public\public_0002.npy
Bagunçado,Bagunçado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bagunçado\public\public_0000.npy
Bagunçado,Bagunçado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bagunçado\public\public_0001.npy
Bagunçado,Bagunçado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bagunçado\public\public_0002.npy
Balanço,Balanço_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Balanço\public\public_0000.npy
Balanço,Balanço_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Balanço\public\public_0001.npy
Balanço,Balanço_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Balanço\public\public_0002.npy
Baleia,Baleia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Baleia\public\public_0000.npy
Baleia,Baleia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Baleia\public\public_0001.npy
Baleia,Baleia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Baleia\public\public_0002.npy
Balão,Balão_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Balão\public\public_0000.npy
Balão,Balão_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Balão\public\public_0001.npy
Balão,Balão_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Balão\public\public_0002.npy
Banana,Banana_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banana\public\public_0000.npy
Banana,Banana_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banana\public\public_0001.npy
Banana,Banana_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banana\public\public_0002.npy
Banheiro,Banheiro_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banheiro\public\public_0000.npy
Banheiro,Banheiro_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banheiro\public\public_0001.npy
Banheiro,Banheiro_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banheiro\public\public_0002.npy
Banho,Banho_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banho\public\public_0000.npy
Banho,Banho_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banho\public\public_0001.npy
Banho,Banho_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Banho\public\public_0002.npy
Barato,Barato_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barato\public\public_0000.npy
Barato,Barato_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barato\public\public_0001.npy
Barato,Barato_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barato\public\public_0002.npy
Barba,Barba_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barba\public\public_0000.npy
Barba,Barba_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barba\public\public_0001.npy
Barba,Barba_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barba\public\public_0002.npy
Barbear,Barbear_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barbear\public\public_0000.npy
Barbear,Barbear_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barbear\public\public_0001.npy
Barbear,Barbear_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barbear\public\public_0002.npy
Barco,Barco_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barco\public\public_0000.npy
Barco,Barco_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barco\public\public_0001.npy
Barco,Barco_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barco\public\public_0002.npy
Barco a vela,Barco a vela_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barco a vela\public\public_0000.npy
Barco a vela,Barco a vela_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barco a vela\public\public_0001.npy
Barco a vela,Barco a vela_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barco a vela\public\public_0002.npy
Barra (haste),Barra (haste)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barra (haste)\public\public_0000.npy
Barra (haste),Barra (haste)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barra (haste)\public\public_0001.npy
Barra (haste),Barra (haste)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barra (haste)\public\public_0002.npy
Barulho,Barulho_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barulho\public\public_0000.npy
Barulho,Barulho_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barulho\public\public_0001.npy
Barulho,Barulho_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Barulho\public\public_0002.npy
Basquetebol,Basquetebol_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Basquetebol\public\public_0000.npy
Basquetebol,Basquetebol_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Basquetebol\public\public_0001.npy
Basquetebol,Basquetebol_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Basquetebol\public\public_0002.npy
Batata,Batata_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batata\public\public_0000.npy
Batata,Batata_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batata\public\public_0001.npy
Batata,Batata_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batata\public\public_0002.npy
Bater papo,Bater papo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bater papo\public\public_0000.npy
Bater papo,Bater papo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bater papo\public\public_0001.npy
Bater papo,Bater papo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bater papo\public\public_0002.npy
Bateria,Bateria_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bateria\public\public_0000.npy
Bateria,Bateria_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bateria\public\public_0001.npy
Bateria,Bateria_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Bateria\public\public_0002.npy
Batida (pancada),Batida (pancada)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batida (pancada)\public\public_0000.npy
Batida (pancada),Batida (pancada)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batida (pancada)\public\public_0001.npy
Batida (pancada),Batida (pancada)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batida (pancada)\public\public_0002.npy
Batida (ritmo),Batida (ritmo)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Batida (ritmo)\public\public_0000.npy
